id,label,name,name_en,kind,kind_zh,description,source,source_url,count,weight,trapped_people,rescue_minutes,color,size
elevator:31103208002008080004,elevator:31103208002008080004,电梯 31103208002008080004,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208002008120030,elevator:31103208002008120030,电梯 31103208002008120030,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208002010010011,elevator:31103208002010010011,电梯 31103208002010010011,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208002013070066,elevator:31103208002013070066,电梯 31103208002013070066,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208032018110011,elevator:31103208032018110011,电梯 31103208032018110011,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208032018110064,elevator:31103208032018110064,电梯 31103208032018110064,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208032018110077,elevator:31103208032018110077,电梯 31103208032018110077,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208042018120017,elevator:31103208042018120017,电梯 31103208042018120017,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208302019030002,elevator:31103208302019030002,电梯 31103208302019030002,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208302019030003,elevator:31103208302019030003,电梯 31103208302019030003,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208302019090009,elevator:31103208302019090009,电梯 31103208302019090009,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103208912016030055,elevator:31103208912016030055,电梯 31103208912016030055,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103209022013080002,elevator:31103209022013080002,电梯 31103209022013080002,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103210882008010355,elevator:31103210882008010355,电梯 31103210882008010355,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103210882015070014,elevator:31103210882015070014,电梯 31103210882015070014,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103211812013060022,elevator:31103211812013060022,电梯 31103211812013060022,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103211812015120072,elevator:31103211812015120072,电梯 31103211812015120072,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103213002009070004,elevator:31103213002009070004,电梯 31103213002009070004,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103213212016110023,elevator:31103213212016110023,电梯 31103213212016110023,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31103213222015040003,elevator:31103213222015040003,电梯 31103213222015040003,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31203205062020122018,elevator:31203205062020122018,电梯 31203205062020122018,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31203205812016040043,elevator:31203205812016040043,电梯 31203205812016040043,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303201132010070022,elevator:31303201132010070022,电梯 31303201132010070022,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303202022010050004,elevator:31303202022010050004,电梯 31303202022010050004,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303202062014010011,elevator:31303202062014010011,电梯 31303202062014010011,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303203022014081061,elevator:31303203022014081061,电梯 31303203022014081061,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303203822009090534,elevator:31303203822009090534,电梯 31303203822009090534,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303205832010120123,elevator:31303205832010120123,电梯 31303205832010120123,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31303206812014060003,elevator:31303206812014060003,电梯 31303206812014060003,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31503205832009090047,elevator:31503205832009090047,电梯 31503205832009090047,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31503209012014100004,elevator:31503209012014100004,电梯 31503209012014100004,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31503209012014100006,elevator:31503209012014100006,电梯 31503209012014100006,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31703201032014060002,elevator:31703201032014060002,电梯 31703201032014060002,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:31703203822004041402,elevator:31703203822004041402,电梯 31703203822004041402,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:32003201152017040007,elevator:32003201152017040007,电梯 32003201152017040007,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:32103202042010090002,elevator:32103202042010090002,电梯 32103202042010090002,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:32103202822010040002,elevator:32103202822010040002,电梯 32103202822010040002,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:32103205832009110152,elevator:32103205832009110152,电梯 32103205832009110152,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
elevator:32103208002010080002,elevator:32103208002010080002,电梯 32103208002010080002,,elevator,电梯,,local:xlsx,,,,,,#0f766e,8
fault_location:主机、限速器,fault_location:主机、限速器,主机、限速器,,fault_location,故障位置,,local:fau_rep.xls,,375,,,,#0ea5e9,7
fault_location:井道部件,fault_location:井道部件,井道部件,,fault_location,故障位置,,local:fau_rep.xls,,336,,,,#0ea5e9,7
fault_location:其他,fault_location:其他,其他,,fault_location,故障位置,,local:fau_rep.xls,,4006,,,,#0ea5e9,7
fault_location:厅外部件,fault_location:厅外部件,厅外部件,,fault_location,故障位置,,local:fau_rep.xls,,755,,,,#0ea5e9,7
fault_location:厅轿门系统,fault_location:厅轿门系统,厅轿门系统,,fault_location,故障位置,,local:fau_rep.xls,,3405,,,,#0ea5e9,7
fault_location:底坑,fault_location:底坑,底坑,,fault_location,故障位置,,local:fau_rep.xls,,1228,,,,#0ea5e9,7
fault_location:控制柜,fault_location:控制柜,控制柜,,fault_location,故障位置,,local:fau_rep.xls,,638,,,,#0ea5e9,7
fault_location:轿厢系统,fault_location:轿厢系统,轿厢系统,,fault_location,故障位置,,local:fau_rep.xls,,2422,,,,#0ea5e9,7
fault_phenomenon:1楼门关不上,fault_phenomenon:1楼门关不上,1楼门关不上,,fault_phenomenon,故障现象,,local:fau_rep.xls,,39,,,,#ea580c,9
fault_phenomenon:1楼门打不开,fault_phenomenon:1楼门打不开,1楼门打不开,,fault_phenomenon,故障现象,,local:fau_rep.xls,,21,,,,#ea580c,9
fault_phenomenon:A类故障,fault_phenomenon:A类故障,A类故障,,fault_phenomenon,故障现象,,local:fau_rep.xls,,84,,,,#ea580c,9
fault_phenomenon:C类故障,fault_phenomenon:C类故障,C类故障,,fault_phenomenon,故障现象,,local:fau_rep.xls,,23,,,,#ea580c,9
fault_phenomenon:a类故障,fault_phenomenon:a类故障,a类故障,,fault_phenomenon,故障现象,,local:fau_rep.xls,,15,,,,#ea580c,9
fault_phenomenon:不能再启动,fault_phenomenon:不能再启动,不能再启动,,fault_phenomenon,故障现象,,local:fau_rep.xls,,137,,,,#ea580c,9
fault_phenomenon:五方通话不通,fault_phenomenon:五方通话不通,五方通话不通,,fault_phenomenon,故障现象,,local:fau_rep.xls,,18,,,,#ea580c,9
fault_phenomenon:催促,fault_phenomenon:催促,催促,,fault_phenomenon,故障现象,,local:fau_rep.xls,,55,,,,#ea580c,9
fault_phenomenon:其他现象,fault_phenomenon:其他现象,其他现象,,fault_phenomenon,故障现象,,local:fau_rep.xls,,13,,,,#ea580c,9
fault_phenomenon:冲项,fault_phenomenon:冲项,冲项,,fault_phenomenon,故障现象,,local:fau_rep.xls,,170,,,,#ea580c,9
fault_phenomenon:到现场正常,fault_phenomenon:到现场正常,到现场正常,,fault_phenomenon,故障现象,,local:fau_rep.xls,,75,,,,#ea580c,9
fault_phenomenon:又坏了,fault_phenomenon:又坏了,又坏了,,fault_phenomenon,故障现象,,local:fau_rep.xls,,20,,,,#ea580c,9
fault_phenomenon:坏了,fault_phenomenon:坏了,坏了,,fault_phenomenon,故障现象,,local:fau_rep.xls,,77,,,,#ea580c,9
fault_phenomenon:层站召唤不良,fault_phenomenon:层站召唤不良,层站召唤不良,,fault_phenomenon,故障现象,,local:fau_rep.xls,,44,,,,#ea580c,9
fault_phenomenon:市电断开,fault_phenomenon:市电断开,市电断开,,fault_phenomenon,故障现象,,local:fau_rep.xls,,39,,,,#ea580c,9
fault_phenomenon:开不起来,fault_phenomenon:开不起来,开不起来,,fault_phenomenon,故障现象,,local:fau_rep.xls,,52,,,,#ea580c,9
fault_phenomenon:开梯,fault_phenomenon:开梯,开梯,,fault_phenomenon,故障现象,,local:fau_rep.xls,,15,,,,#ea580c,9
fault_phenomenon:异响,fault_phenomenon:异响,异响,,fault_phenomenon,故障现象,,local:fau_rep.xls,,65,,,,#ea580c,9
fault_phenomenon:捡手机,fault_phenomenon:捡手机,捡手机,,fault_phenomenon,故障现象,,local:fau_rep.xls,,13,,,,#ea580c,9
fault_phenomenon:捡车钥匙,fault_phenomenon:捡车钥匙,捡车钥匙,,fault_phenomenon,故障现象,,local:fau_rep.xls,,14,,,,#ea580c,9
fault_phenomenon:捡钥匙,fault_phenomenon:捡钥匙,捡钥匙,,fault_phenomenon,故障现象,,local:fau_rep.xls,,59,,,,#ea580c,9
fault_phenomenon:显示作业中,fault_phenomenon:显示作业中,显示作业中,,fault_phenomenon,故障现象,,local:fau_rep.xls,,18,,,,#ea580c,9
fault_phenomenon:有异响,fault_phenomenon:有异响,有异响,,fault_phenomenon,故障现象,,local:fau_rep.xls,,15,,,,#ea580c,9
fault_phenomenon:沉底,fault_phenomenon:沉底,沉底,,fault_phenomenon,故障现象,,local:fau_rep.xls,,135,,,,#ea580c,9
fault_phenomenon:没电,fault_phenomenon:没电,没电,,fault_phenomenon,故障现象,,local:fau_rep.xls,,71,,,,#ea580c,9
fault_phenomenon:滑梯,fault_phenomenon:滑梯,滑梯,,fault_phenomenon,故障现象,,local:fau_rep.xls,,41,,,,#ea580c,9
fault_phenomenon:漏水,fault_phenomenon:漏水,漏水,,fault_phenomenon,故障现象,,local:fau_rep.xls,,24,,,,#ea580c,9
fault_phenomenon:灯不亮,fault_phenomenon:灯不亮,灯不亮,,fault_phenomenon,故障现象,,local:fau_rep.xls,,187,,,,#ea580c,9
fault_phenomenon:电梯异响,fault_phenomenon:电梯异响,电梯异响,,fault_phenomenon,故障现象,,local:fau_rep.xls,,26,,,,#ea580c,9
fault_phenomenon:电梯没电,fault_phenomenon:电梯没电,电梯没电,,fault_phenomenon,故障现象,,local:fau_rep.xls,,36,,,,#ea580c,9
fault_phenomenon:电梯漏水,fault_phenomenon:电梯漏水,电梯漏水,,fault_phenomenon,故障现象,,local:fau_rep.xls,,12,,,,#ea580c,9
fault_phenomenon:电梯门关不上,fault_phenomenon:电梯门关不上,电梯门关不上,,fault_phenomenon,故障现象,,local:fau_rep.xls,,28,,,,#ea580c,9
fault_phenomenon:试电断开,fault_phenomenon:试电断开,试电断开,,fault_phenomenon,故障现象,,local:fau_rep.xls,,20,,,,#ea580c,9
fault_phenomenon:负一楼门关不上,fault_phenomenon:负一楼门关不上,负一楼门关不上,,fault_phenomenon,故障现象,,local:fau_rep.xls,,13,,,,#ea580c,9
fault_phenomenon:轿内灯不亮,fault_phenomenon:轿内灯不亮,轿内灯不亮,,fault_phenomenon,故障现象,,local:fau_rep.xls,,89,,,,#ea580c,9
fault_phenomenon:轿厢意外移动,fault_phenomenon:轿厢意外移动,轿厢意外移动,,fault_phenomenon,故障现象,,local:fau_rep.xls,,79,,,,#ea580c,9
fault_phenomenon:轿厢灯不亮,fault_phenomenon:轿厢灯不亮,轿厢灯不亮,,fault_phenomenon,故障现象,,local:fau_rep.xls,,114,,,,#ea580c,9
fault_phenomenon:运行异响,fault_phenomenon:运行异响,运行异响,,fault_phenomenon,故障现象,,local:fau_rep.xls,,104,,,,#ea580c,9
fault_phenomenon:运行抖动,fault_phenomenon:运行抖动,运行抖动,,fault_phenomenon,故障现象,,local:fau_rep.xls,,17,,,,#ea580c,9
fault_phenomenon:运行晃动,fault_phenomenon:运行晃动,运行晃动,,fault_phenomenon,故障现象,,local:fau_rep.xls,,15,,,,#ea580c,9
fault_phenomenon:运行有异响,fault_phenomenon:运行有异响,运行有异响,,fault_phenomenon,故障现象,,local:fau_rep.xls,,37,,,,#ea580c,9
fault_phenomenon:门关不上,fault_phenomenon:门关不上,门关不上,,fault_phenomenon,故障现象,,local:fau_rep.xls,,40,,,,#ea580c,9
fault_phenomenon:黑屏,fault_phenomenon:黑屏,黑屏,,fault_phenomenon,故障现象,,local:fau_rep.xls,,21,,,,#ea580c,9
maintenance_unit:三星电梯有限公司,maintenance_unit:三星电梯有限公司,三星电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:上海三菱电梯有限公司南通分公司,maintenance_unit:上海三菱电梯有限公司南通分公司,上海三菱电梯有限公司南通分公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:上海冠菱电梯有限公司,maintenance_unit:上海冠菱电梯有限公司,上海冠菱电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京京电科技有限公司,maintenance_unit:南京京电科技有限公司,南京京电科技有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京勤杰工贸有限公司,maintenance_unit:南京勤杰工贸有限公司,南京勤杰工贸有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京宏和机电设备有限公司,maintenance_unit:南京宏和机电设备有限公司,南京宏和机电设备有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京春辉机电工程有限公司,maintenance_unit:南京春辉机电工程有限公司,南京春辉机电工程有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京晨航电梯有限公司,maintenance_unit:南京晨航电梯有限公司,南京晨航电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京欣飞机电工程有限公司,maintenance_unit:南京欣飞机电工程有限公司,南京欣飞机电工程有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南京设备安装有限公司,maintenance_unit:南京设备安装有限公司,南京设备安装有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南通安川电梯有限公司,maintenance_unit:南通安川电梯有限公司,南通安川电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南通帝奥电梯有限公司,maintenance_unit:南通帝奥电梯有限公司,南通帝奥电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南通广瑞电梯有限公司,maintenance_unit:南通广瑞电梯有限公司,南通广瑞电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:南通速奥电梯有限公司,maintenance_unit:南通速奥电梯有限公司,南通速奥电梯有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:博帝斯电梯（江苏）有限公司,maintenance_unit:博帝斯电梯（江苏）有限公司,博帝斯电梯（江苏）有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:奥的斯机电电梯有限公司徐州分公司,maintenance_unit:奥的斯机电电梯有限公司徐州分公司,奥的斯机电电梯有限公司徐州分公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:奥的斯机电电梯有限公司江苏分公司,maintenance_unit:奥的斯机电电梯有限公司江苏分公司,奥的斯机电电梯有限公司江苏分公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:奥的斯机电电梯有限公司苏州分公司,maintenance_unit:奥的斯机电电梯有限公司苏州分公司,奥的斯机电电梯有限公司苏州分公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:奥的斯电梯（中国）有限公司南京分公司,maintenance_unit:奥的斯电梯（中国）有限公司南京分公司,奥的斯电梯（中国）有限公司南京分公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:宜兴市超越电梯安装有限公司,maintenance_unit:宜兴市超越电梯安装有限公司,宜兴市超越电梯安装有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:宿迁致和机电设备有限公司,maintenance_unit:宿迁致和机电设备有限公司,宿迁致和机电设备有限公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
maintenance_unit:巨人通力电梯有限公司无锡分公司,maintenance_unit:巨人通力电梯有限公司无锡分公司,巨人通力电梯有限公司无锡分公司,,maintenance_unit,维保单位,,local:xlsx,,,,,,#64748b,6
